rt,url,experiment_phase,refresh_count,trial_type,trial_index,time_elapsed,experiment_name,assignmentId,hitId,workerId,turkSubmitTo,previewMode,outsideTurk,platform,start_time,condition,end_time,total_time,ip_address,version_date,anon_id,debug_mode,completion_code,seed,redirect_url,worker_info,browser_events,success,screen_width,screen_height,window_width,window_height,form_name,form_id,instructions_viewed_count,view_history,stimulus,key_press,key_name,response_label,stimulus_number,attention_check_on,attention_check_passed,image_shown_count,repeat,responses,form_data,sona_id
863.6000001430511,,main,1,single-stim-rev-cor-trial,124,304404,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/102.jpg,74.0,j,no GAD,102.0,False,False,1.0,False,,,
876.5999999046326,,main,1,single-stim-rev-cor-trial,125,305282,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/85.jpg,74.0,j,no GAD,85.0,False,False,1.0,False,,,
736.5,,main,1,single-stim-rev-cor-trial,126,306020,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/144.jpg,70.0,f,GAD,144.0,False,True,1.0,False,,,
1101.2999999523163,,main,1,single-stim-rev-cor-trial,127,307124,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/49.jpg,70.0,f,GAD,49.0,False,True,1.0,False,,,
979.2000000476837,,main,1,single-stim-rev-cor-trial,128,308105,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/192.jpg,74.0,j,no GAD,192.0,False,False,1.0,False,,,
1398.1000001430511,,main,1,single-stim-rev-cor-trial,129,309504,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/88.jpg,70.0,f,GAD,88.0,False,True,1.0,False,,,
1281.8000001907349,,main,1,single-stim-rev-cor-trial,130,310788,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/125.jpg,74.0,j,no GAD,125.0,False,False,1.0,False,,,
1147.2999999523163,,main,1,single-stim-rev-cor-trial,131,311937,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/246.jpg,70.0,f,GAD,246.0,False,True,1.0,False,,,
2155.5,,main,1,single-stim-rev-cor-trial,132,314094,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/166.jpg,74.0,j,no GAD,166.0,False,False,1.0,False,,,
745.5,,main,1,single-stim-rev-cor-trial,133,314841,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/84.jpg,70.0,f,GAD,84.0,False,True,1.0,False,,,
941.8999998569489,,main,1,single-stim-rev-cor-trial,134,315785,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/137.jpg,70.0,f,GAD,137.0,False,True,1.0,False,,,
2198.199999809265,,main,1,single-stim-rev-cor-trial,135,317986,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/209.jpg,70.0,f,GAD,209.0,False,True,1.0,False,,,
700.5,,main,1,single-stim-rev-cor-trial,136,318688,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/73.jpg,74.0,j,no GAD,73.0,False,False,1.0,False,,,
2259.899999856949,,main,1,single-stim-rev-cor-trial,137,320950,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/143.jpg,74.0,j,no GAD,143.0,False,False,1.0,False,,,
769.9000000953674,,main,1,single-stim-rev-cor-trial,138,321722,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/81.jpg,74.0,j,no GAD,81.0,False,False,1.0,False,,,
703.0,,main,1,single-stim-rev-cor-trial,139,322426,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/15.jpg,70.0,f,GAD,15.0,False,True,1.0,False,,,
809.2000000476837,,main,1,single-stim-rev-cor-trial,140,323238,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/251.jpg,74.0,j,no GAD,251.0,False,False,1.0,False,,,
847.8999998569489,,main,1,single-stim-rev-cor-trial,141,324087,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/252.jpg,70.0,f,GAD,252.0,False,True,1.0,False,,,
1936.0999999046326,,main,1,single-stim-rev-cor-trial,142,326025,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/25.jpg,74.0,j,no GAD,25.0,False,False,1.0,False,,,
989.5999999046326,,main,1,single-stim-rev-cor-trial,143,327016,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/150.jpg,74.0,j,no GAD,150.0,False,False,1.0,False,,,
567.2999999523163,,main,1,single-stim-rev-cor-trial,144,327585,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/78.jpg,74.0,j,no GAD,78.0,False,False,1.0,False,,,
476.5,,main,1,single-stim-rev-cor-trial,145,328063,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/291.jpg,74.0,j,no GAD,291.0,False,False,1.0,False,,,
603.4000000953674,,main,1,single-stim-rev-cor-trial,146,328668,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/195.jpg,74.0,j,no GAD,195.0,False,False,1.0,False,,,
747.6000001430511,,main_repeat,1,single-stim-rev-cor-trial,147,329418,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/130.jpg,70.0,f,GAD,130.0,False,True,2.0,True,,,
1511.5,,main,1,single-stim-rev-cor-trial,148,330931,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/226.jpg,74.0,j,no GAD,226.0,False,False,1.0,False,,,
974.2000000476837,,main,1,single-stim-rev-cor-trial,149,331907,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/127.jpg,74.0,j,no GAD,127.0,False,False,1.0,False,,,
681.8999998569489,,main,1,single-stim-rev-cor-trial,150,332591,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/58.jpg,74.0,j,no GAD,58.0,False,False,1.0,False,,,
1173.0999999046326,,main,1,single-stim-rev-cor-trial,151,333766,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/132.jpg,74.0,j,no GAD,132.0,False,False,1.0,False,,,
518.0,,main,1,single-stim-rev-cor-trial,152,334286,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/124.jpg,74.0,j,no GAD,124.0,False,False,1.0,False,,,
903.6999998092651,,main,1,single-stim-rev-cor-trial,153,335192,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/94.jpg,70.0,f,GAD,94.0,False,True,1.0,False,,,
979.0,,main,1,single-stim-rev-cor-trial,154,336173,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/188.jpg,70.0,f,GAD,188.0,False,True,1.0,False,,,
1498.9000000953674,,main_repeat,1,single-stim-rev-cor-trial,155,337673,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/79.jpg,70.0,f,GAD,79.0,False,True,2.0,True,,,
726.1000001430511,,main_repeat,1,single-stim-rev-cor-trial,156,338401,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/117.jpg,70.0,f,GAD,117.0,False,True,2.0,True,,,
962.8999998569489,,main,1,single-stim-rev-cor-trial,157,339365,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/278.jpg,70.0,f,GAD,278.0,False,True,1.0,False,,,
785.5,,main,1,single-stim-rev-cor-trial,158,340152,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/174.jpg,74.0,j,no GAD,174.0,False,False,1.0,False,,,
1222.4000000953674,,main,1,single-stim-rev-cor-trial,159,341376,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/17.jpg,74.0,j,no GAD,17.0,False,False,1.0,False,,,
640.5,,main,1,single-stim-rev-cor-trial,160,342019,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/59.jpg,74.0,j,no GAD,59.0,False,False,1.0,False,,,
69214.89999985695,,main,1,single-stim-rev-cor-trial,161,411234,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/228.jpg,74.0,j,no GAD,228.0,False,False,1.0,False,,,
824.9000000953674,,main,1,single-stim-rev-cor-trial,162,412061,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/175.jpg,74.0,j,no GAD,175.0,False,False,1.0,False,,,
1984.9000000953674,,main_repeat,1,single-stim-rev-cor-trial,163,414047,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/70.jpg,70.0,f,GAD,70.0,False,True,2.0,True,,,
927.0,,main,1,single-stim-rev-cor-trial,164,414976,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/268.jpg,70.0,f,GAD,268.0,False,True,1.0,False,,,
928.2999999523163,,main,1,single-stim-rev-cor-trial,165,415905,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/87.jpg,70.0,f,GAD,87.0,False,True,1.0,False,,,
732.7000000476837,,main,1,single-stim-rev-cor-trial,166,416640,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/11.jpg,70.0,f,GAD,11.0,False,True,1.0,False,,,
709.0,,main,1,single-stim-rev-cor-trial,167,417350,judging_faces,,,,,False,True,turk,2025-03-25T16:08:58Z,gad,2025-03-25T16:22:00Z,779714,"""100.64.0.2""",2025-03-11,b7rgecm91q5gwpo,False,2785118609-exa-1898957330-mple,1742918938773,https://uiuc.sona-systems.com/webstudy_credit.aspxexperiment_id=&credit_token=&survey_code=,"{'assignmentId': '', 'hitId': '', 'workerId': '', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': True, 'platform': 'turk'}",[],,,,,,,,,,src/images/main/97.jpg,74.0,j,no GAD,97.0,False,False,1.0,False,,,
